dataset	index_in_dataset	lang_code	source	reference	translation	comet_score
ds_ntrex_xh	694	xh	Iza kuba nini indibano kaTrump eNtshona Virginia ngokuhlwanje yaye ungayibukela njani kwi-intanethi?	What time is Trump's West Virginia rally tonight and how do you watch online?	Iza kuba nini indibano kaTrump eNtshona Virginia ngokuhlwanje yaye ungayibukela njani kwi-intanethi?	0.41678836941719055
ds_ntrex_xh	695	xh	Indibano kaTrump yaseWheeling, eNtshona Virginia ibekelwe u-7 p.m. ET ngokuhlwanje, ngoMgqibelo, Septemba 29, 2018.	Trump's Wheeling, West Virginia rally is scheduled for 7 p.m. ET tonight, Saturday, September 29, 2018.	Indibano kaTrump yaseWheeling, eNtshona Virginia ibekelwe u-7 p.m. ET ngokuhlwanje, ngoMgqibelo, Septemba 29, 2018.	0.5363935828208923
ds_ntrex_xh	696	xh	Ungabukela indibano kaTrump yaseWest Virginia kwi-intanethi ngelive strimu kuYouTube.	You can watch Trump's West Virginia rally online below via live stream on YouTube.	Ungabukela indibano kaTrump yaseWest Virginia kwi-intanethi ngelive strimu kuYouTube.	0.4325779676437378
ds_ntrex_xh	697	xh	UTrump kujongwe ukuba athethe kwintlanganiso yale veki yomgqatswa weNkundla Ephakamileyo uBrett Kavanaugh, okwimeko enzima ngenxa yezityholo zokungaziphathi kakuhle ngokwesondonekuqqqikelelwa ukuba kuya kumiswa ivoti yokuqinisekisa kangangeveki ngoxa iFBI iphanda.	Trump is likely to address this week's hearings for Supreme Court nominee Brett Kavanaugh, which became tense over sexual misconduct allegations with an anticipated Senate confirmation vote on hold for up to a week while the FBI investigates.	UTrump kujongwe ukuba athethe kwintlanganiso yale veki yomgqatswa weNkundla Ephakamileyo uBrett Kavanaugh, okwimeko enzima ngenxa yezityholo zokungaziphathi kakuhle ngokwesondonekuqqqikelelwa ukuba kuya kumiswa ivoti yokuqinisekisa kangangeveki ngoxa iFBI iphanda.	0.2527216076850891
ds_ntrex_xh	698	xh	Kodwa olona sukelo luphambili lolu thotho lweentlanganiso kukunceda iiRepublicans ukuba zikwazi ukumelana nonyulo lukaNovemba.	But the primary aim of this flurry of rallies is helping Republicans facing touch November elections gain some momentum.	Kodwa olona sukelo luphambili lolu thotho lweentlanganiso kukunceda iiRepublicans ukuba zikwazi ukumelana nonyulo lukaNovemba.	0.3634815812110901
ds_ntrex_xh	699	xh	Ngenxa yoko, iphulo likaMongameli Trump lithe ezi ntlanganiso zintlanu kule veki izayo zijoliswe “ekomelezweni kwamatsha-ntliziyo nabaxhasi njengoko iiRepublicans zizama ukukhusela nokwandisa amanani ezinawo kwindlu yoWiso-mthetho nakwiNdlu yaBameli,” iReuters itshilo.	Thus, President Trump's campaign said these five rallies in the next week are aimed at "energizing volunteers and supporters as Republicans try to protect and expand the majorities they hold in the Senate and House of Representatives," according to Reuters.	Ngenxa yoko, iphulo likaMongameli Trump lithe ezi ntlanganiso zintlanu kule veki izayo zijoliswe "ekomelezweni kwamatsha-ntliziyo nabaxhasi njengoko iiRepublicans zizama ukukhusela nokwandisa amanani ezinawo kwindlu yoWiso-mthetho nakwiNdlu yaBameli," iReuters itshilo.	0.2842629849910736
ds_ntrex_xh	700	xh	"Ukulawula iCongress kuyeyona nto ibalulekileyo kuye kangangokuba umongameli uza kuya kumazwe amaninzi kangangoko njengoko sisondela kwisizini exakekileyo yokugaya ivoti,” isithethi sokugaya ivoti sikaTump esingakhange sifune kwaziwa simxelele oko iReuters.	"Control of Congress is so critical for his agenda that the president will travel to as many states as possible as we head into the busy campaign season," a Trump campaign spokesman who declined to be named told Reuters.	"Ukulawula iCongress kuyeyona nto ibalulekileyo kuye kangangokuba umongameli uza kuya kumazwe amaninzi kangangoko njengoko sisondela kwisizini exakekileyo yokugaya ivoti," isithethi sokugaya ivoti sikaTump esingakhange sifune kwaziwa simxelele oko iReuters.	0.2914934754371643
ds_ntrex_xh	701	xh	Ehlelwe eWesbanco Arena eWheeling, olu nganiso lwanamhlanje ebusuku lungagaya inkxaso kususela “e-Ohio kunye nePensnsylvania kwaye yaziwe nasePittsburgh ngonondaba bakhona,” Kusitsho Iindaba Zesixeko saseWest Virginia.	Scheduled for Wesbanco Arena in Wheeling, tonight's rally could bring supporters from "Ohio and Pennsylvania and draw coverage from the Pittsburgh media," according to the West Virginia Metro News.	Ehlelwe eWesbanco Arena eWheeling, olu nganiso lwanamhlanje ebusuku lungagaya inkxaso kususela "e-Ohio kunye nePensnsylvania kwaye yaziwe nasePittsburgh ngonondaba bakhona," Kusitsho Iindaba Zesixeko saseWest Virginia.	0.34841057658195496
ds_ntrex_xh	702	xh	UMgqibelo uzakuba lixesha lesibini uTrump etyelele iWest Virginia, icandelo larhulumente alinqoba ngamanqaku angamaphesenti angale kuka 40 ngo2016.	Saturday will be the second time in the past month that Trump has visited West Virginia, the state he won by more than 40 percentage points in 2016.	UMgqibelo uzakuba lixesha lesibini uTrump etyelele iWest Virginia, icandelo larhulumente alinqoba ngamanqaku angamaphesenti angale kuka 40 ngo2016.	0.34811583161354065
ds_ntrex_xh	703	xh	UTrump uzama ukunceda Usenethe WamaRepublican WaseWest Virginia uPatrick Morrisey, ohamba emva kolu lonyulo.	Trump is trying to help West Virginia Republican Senate candidate Patrick Morrisey, who is trailing in the polls.	UTrump uzama ukunceda Usenethe WamaRepublican WaseWest Virginia uPatrick Morrisey, ohamba emva kolu lonyulo.	0.32908400893211365
ds_ntrex_xh	704	xh	“Akusingumqondiso omhle kaMorrisey lo ukuba umongameli kunyanzeleke ukuba aze azomgayela inkxaso,” kusitsho uSimon Header, usosayensi wezopolotiki eYunivesithi yaseWest Virginia, ngokutsho kweeReuters.	"It's not a good sign for Morrisey that the president has to come to try to give him a boost in the polls," said Simon Haeder, a political scientist at West Virginia University, according to Reuters.	"Akusingumqondiso omhle kaMorrisey lo ukuba umongameli kunyanzeleke ukuba aze azomgayela inkxaso," kusitsho uSimon Header, usosayensi wezopolotiki eYunivesithi yaseWest Virginia, ngokutsho kweeReuters.	0.3764459490776062
ds_ntrex_xh	705	xh	IRyder Cup 2018: Iqela laseMelika libonisa ukuba xa ulambele impumelelo uzaqhubeka ulwa njengona ijonge ukuya emidlalweni yabantu ngabanye ngeSonto.	Ryder Cup 2018: Team USA show stomach for fight to keep hopes alive heading into Sunday singles	IRyder Cup 2018: Iqela laseMelika libonisa ukuba xa ulambele impumelelo uzaqhubeka ulwa njengona ijonge ukuya emidlalweni yabantu ngabanye ngeSonto.	0.3007478415966034
ds_ntrex_xh	706	xh	Emva kwemidlalo emithathu umntu edlala yedwa, ukudlala njengeqala labantu abane yeyona nto ibidingwa yile Ryder Cup.	After three one-sided sessions, Saturday afternoon's foursomes might just have been what this Ryder Cup needed.	Emva kwemidlalo emithathu umntu edlala yedwa, ukudlala njengeqala labantu abane yeyona nto ibidingwa yile Ryder Cup.	0.41929295659065247
ds_ntrex_xh	707	xh	Isikhundla sokuhamba phambili kunoma yiliphi iqela kwenze ingcamango yezemidlalo abadlali abakholelwa nyani kuyo, kwaye kukhuphiswano olufana nalolu.	The swinging pendulum of momentum is a completely invented sporting concept but one that players truly believe in, and never more so than at competitions like these.	Isikhundla sokuhamba phambili kunoma yiliphi iqela kwenze ingcamango yezemidlalo abadlali abakholelwa nyani kuyo, kwaye kukhuphiswano olufana nalolu.	0.3505847752094269
ds_ntrex_xh	708	xh	Ngalo ndlela singathi ngubani ohamba phambili okwangoku?	So where would they say the momentum is now?	Ngalo ndlela singathi ngubani ohamba phambili okwangoku?	0.5258631110191345
ds_ntrex_xh	709	xh	“Bakhokhele ngamanqaku amathandathu kwaye ngoku asemane, ngalo ndlela ndicinga ba sihamba phambili,” kusitsho uJordan Spieth ngelixa ehamba okwangaleyo mini.	"They had a six-point lead and now it's four, so we are carrying that as a little bit of momentum I guess," said Jordan Spieth as he strolled off for the day.	"Bakhokhele ngamanqaku amathandathu kwaye ngoku asemane, ngalo ndlela ndicinga ba sihamba phambili," kusitsho uJordan Spieth ngelixa ehamba okwangaleyo mini.	0.3938364088535309
ds_ntrex_xh	710	xh	IYurophu ithabathe eli thuba, ngokwenyani, inamanqaku amane ngaphezulu kwaye namanye angu12 angakaqinisekiswa.	Europe have the advantage, of course, four points ahead with twelve more in play.	IYurophu ithabathe eli thuba, ngokwenyani, inamanqaku amane ngaphezulu kwaye namanye angu12 angakaqinisekiswa.	0.3504067659378052
ds_ntrex_xh	711	xh	AmaMelikana, njengoko uSpieth esitsho, ukuba uva ngathi ihamba kakuhle kwaye kuninzi abangafumana umdla kukho, kuquka indlela uSpieth kunye noJustin abadlale kakuhle ngayo imini yonke kwaye esi sibini sinamanqaku amathathu kwamane.	The Americans, as Spieth says, feel they have a little wind in their sails though and they have plenty to be encouraged by, not least the form of Spieth and Justin Thomas who played together all day and each boast three points from four.	AmaMelikana, njengoko uSpieth esitsho, ukuba uva ngathi ihamba kakuhle kwaye kuninzi abangafumana umdla kukho, kuquka indlela uSpieth kunye noJustin abadlale kakuhle ngayo imini yonke kwaye esi sibini sinamanqaku amathathu kwamane.	0.34809356927871704
ds_ntrex_xh	712	xh	USpieth ubesoloko edlala kakuhle kususela xa kuqaliswa kwaye ukhokhela ngomzekelo.	Spieth has been lethal from tee to green and is leading by example.	USpieth ubesoloko edlala kakuhle kususela xa kuqaliswa kwaye ukhokhela ngomzekelo.	0.42951756715774536
ds_ntrex_xh	713	xh	Xa abantu bengxola kakhulu ngenxa yovuyo ngoxa kuqhwaba yena, efaka ibhola ngexesha elibalulekileyo ukuwina lo mdlalo emva kokuba yena noThomas bebethwe ngamanqaku amabini.	Those guttural screams of celebration got louder as his round went on, sinking a crucial putt to take match four all-square when he and Thomas had been two down after two.	Xa abantu bengxola kakhulu ngenxa yovuyo ngoxa kuqhwaba yena, efaka ibhola ngexesha elibalulekileyo ukuwina lo mdlalo emva kokuba yena noThomas bebethwe ngamanqaku amabini.	0.36117982864379883
ds_ntrex_xh	714	xh	Ukuqhwabela ibhola kumngxuma okwenze baphumelele umdlalo xa befika ku15 kwenze abantu bangxole ngeendlela efanayo, ngeendlela ekuxelela ukuba iqela laseMelika alikoyiswa.	His putt that won them the match on 15 was met with a similar scream, the sort that tells you he believes that the American team is not out of this.	Ukuqhwabela ibhola kumngxuma okwenze baphumelele umdlalo xa befika ku15 kwenze abantu bangxole ngeendlela efanayo, ngeendlela ekuxelela ukuba iqela laseMelika alikoyiswa.	0.31574127078056335
ds_ntrex_xh	715	xh	“Kumelwe ube nexhala ngomdlalo wakho kwaphela,” kusitsho uSpieth.	"You've really just got to dig deep and worry about your own match," Spieth said.	"Kumelwe ube nexhala ngomdlalo wakho kwaphela," kusitsho uSpieth.	0.4633568227291107
ds_ntrex_xh	716	xh	Bashiye oko ke.	It is all each of these players has left now.	Bashiye oko ke.	0.32815006375312805
ds_ntrex_xh	717	xh	Imingxuma eyi-18 ukuba uphawule kuyo.	18 holes to make a mark.	Imingxuma eyi-18 ukuba uphawule kuyo.	0.3668011724948883
ds_ntrex_xh	718	xh	Abadlali abanamanqaku aphezu kwakaSpieth nakaThomas kwezi zintsuku ezimbini ezedlulileyo nguFrancesco Molinary kunye noTommy Fleet, ibali elingenokuphikiswa leRyder Cup	The only players with more points than Spieth and Thomas over the past two days are Francesco Molinari and Tommy Fleetwood, the indisputable story of the Ryder Cup.	Abadlali abanamanqaku aphezu kwakaSpieth nakaThomas kwezi zintsuku ezimbini ezedlulileyo nguFrancesco Molinary kunye noTommy Fleet, ibali elingenokuphikiswa leRyder Cup	0.395045668
ds_ntrex_xh	719	xh	Iindlela iYurophu yenza kubekho izibini ezingaqhelekanga yaye azinakwenza nto iphosakeleyo.	Europe's odd but adorable couple are four from four and can do no wrong.	Iindlela iYurophu yenza kubekho izibini ezingaqhelekanga yaye azinakwenza nto iphosakeleyo.	0.36580243706703186
ds_ntrex_xh	720	xh	“Isibini esibizwa “ngeMoliwood” sisona esingaqhwabanga i-bogey ngenjikalanga yangoMgqibelo nasekuseni ngoMgqibelo, ngenjikalanga ngoLwesihlanu kunye neeBack Nine ngoLwesihlanu ekuseni.	"Moliwood" were the only pair not to shoot a bogey on Saturday afternoon, but they also avoided bogeys on Saturday morning, Friday afternoon and the back nine on Friday morning.	"Isibini esibizwa "ngeMoliwood" sisona esingaqhwabanga i-bogey ngenjikalanga yangoMgqibelo nasekuseni ngoMgqibelo, ngenjikalanga ngoLwesihlanu kunye neeBack Nine ngoLwesihlanu ekuseni.	0.324217826
ds_ntrex_xh	721	xh	Loo ntsebenziswano, kunye nomdla wabo ubonakala umhle kwizihlwele nabo njengabadlali okumelwe boyise ngecawa, kwaye akekho omnye umdlali onodumo onganqobela iYurophu xa ilanga litshona eLe Golf National kunoFleetwood kunye noMolinari.	That run, and the way their energy seems to flow both to and from this boisterous crowd cements that they are the players to beat on Sunday, and there would be no more popular player to seal a potential European victory as the sun sets over Le Golf National than Fleetwood or Molinari.	Loo ntsebenziswano, kunye nomdla wabo ubonakala umhle kwizihlwele nabo njengabadlali okumelwe boyise ngecawa, kwaye akekho omnye umdlali onodumo onganqobela iYurophu xa ilanga litshona eLe Golf National kunoFleetwood kunye noMolinari.	0.3387627899646759
ds_ntrex_xh	722	xh	Kungcono badlale bobabini ngexesha elifanayo endaweni ezohlukeneyo.	Preferably both simultaneously on different holes.	Kungcono badlale bobabini ngexesha elifanayo endaweni ezohlukeneyo.	0.4153915345668793
ds_ntrex_xh	723	xh	Ukuthetha ngempumelelo yeYurophu akukabonakali, noko	Talk of European glory remains premature, though.	Ukuthetha ngempumelelo yeYurophu akukabonakali, noko	0.45256108045578003
ds_ntrex_xh	724	xh	UBubba Watson kunye noWebb Simpson benze umsebenzi kaSergio Garcia waba mncinane, iqhawe leebhola ezine ekuseni, xa efumene intsebenziswano no-Alex Noren.	Bubba Watson and Webb Simpson made short work of Sergio Garcia, the morning's fourballs hero, when he was paired with Alex Noren.	UBubba Watson kunye noWebb Simpson benze umsebenzi kaSergio Garcia waba mncinane, iqhawe leebhola ezine ekuseni, xa efumene intsebenziswano no-Alex Noren.	0.42294102907180786
ds_ntrex_xh	725	xh	IBogey namanye amanqaku ahamba ngesibini amabini efront nine kunye nomngxuma womSpanishi kunye noMswideni abangazange bakwazi ukuphuma kuwo.	A bogey and two doubles on the front nine dug the Spaniard and the Swede into a hole they never got close to climbing out of.	IBogey namanye amanqaku ahamba ngesibini amabini efront nine kunye nomngxuma womSpanishi kunye noMswideni abangazange bakwazi ukuphuma kuwo.	0.29329997301101685
ds_ntrex_xh	726	xh	NgeCawa, noba kunjalo, akho mntu ongakunceda uphume kuloo mngxuma.	On Sunday, though, there is nobody to help you out of your hole.	NgeCawa, noba kunjalo, akho mntu ongakunceda uphume kuloo mngxuma.	0.40279385447502136
ds_ntrex_xh	727	xh	Iibhola ezine kunye nabadlali abane bayonwabisa ukubabukela kufutshane ngenxa yentsebenziswano yabantu abadityanisiweyo, icebiso abalinikelayo, icebiso abangalukhuphi kunye nendlela ucwangciso olungatshintsha ngayo ngexesha elincinane nje.	The fourballs and foursomes are so fascinating to watch up close because of the interactions between pairings, the advice they give, the advice they don't and the way that a strategy can change in an instant.	Iibhola ezine kunye nabadlali abane bayonwabisa ukubabukela kufutshane ngenxa yentsebenziswano yabantu abadityanisiweyo, icebiso abalinikelayo, icebiso abangalukhuphi kunye nendlela ucwangciso olungatshintsha ngayo ngexesha elincinane nje.	0.31667643785476685
ds_ntrex_xh	728	xh	IYurophu idlale bhetele njengeqela ukuza kuthi ga ngoku yaye iyakhokela ukuya kusuku lokugqibela kodwa abadlali abane babonisile ukuba eli qela laseMelika lilambele impulelelo okungakholakaliyo ukuba kunokwenzeka, ingakumbi iStateside.	Europe have played better as a team thus far and take a significant lead into the final day but this foursomes session also showed that Team USA has the stomach for the fight that some, especially Stateside, had been doubting.	IYurophu idlale bhetele njengeqela ukuza kuthi ga ngoku yaye iyakhokela ukuya kusuku lokugqibela kodwa abadlali abane babonisile ukuba eli qela laseMelika lilambele impulelelo okungakholakaliyo ukuba kunokwenzeka, ingakumbi iStateside.	0.30540966987609863
ds_ntrex_xh	729	xh	IYurophu ikhokela ngo10-6 kusuku lokugqibela kwiiRyder Cup	Europe take 10-6 lead into Ryder Cup final day	IYurophu ikhokela ngo10-6 kusuku lokugqibela kwiiRyder Cup	0.4780482053756714
ds_ntrex_xh	730	xh	IYurophu iza kukhokela kakuhle osukwini lokugqibela lweRyder Cup emva kokuba kuvele amanqaku amane kunye nemidlalo yabadlali abane okubenze bakhokhela ngo-10-6 kwiiMelika.	Europe will take a healthy advantage into the final day of the Ryder Cup after emerging from Saturday's fourballs and foursomes matches with a 10-6 lead over the United States.	IYurophu iza kukhokela kakuhle osukwini lokugqibela lweRyder Cup emva kokuba kuvele amanqaku amane kunye nemidlalo yabadlali abane okubenze bakhokhela ngo-10-6 kwiiMelika.	0.3468434512615204
ds_ntrex_xh	731	xh	Inikwa umdla isibini esinguTommy Fleetwood kunye noFrancesco Molinary utshintshe lo mdlalo  ukuba boyise uTiger Woods ohluphekayo ukuba benze inkqubela phambili kwiLe Golf National ngamanqaku amane.	Inspired duo Tommy Fleetwood and Francesco Molinari led the charge with two victories over a struggling Tiger Woods to take their tally so far at Le Golf National to four points.	Inikwa umdla isibini esinguTommy Fleetwood kunye noFrancesco Molinary utshintshe lo mdlalo  ukuba boyise uTiger Woods ohluphekayo ukuba benze inkqubela phambili kwiLe Golf National ngamanqaku amane.	0.36544784903526306
ds_ntrex_xh	732	xh	Icala likaThomas Bjorn laseYurophu, lifuna ukunqoba indodo eyabohlula eHazeltine emnyakeni emibini eyodlulileyo, inqoba icala leMelika lasekuseni ngamanqaku amane, inqoba emidlalo elandelanayo ngo3-1.	Thomas Bjorn's European side, bidding to retain the trophy they lost at Hazeltine two years ago, dominated a misfiring American side in the morning fourballs, taking the series 3-1.	Icala likaThomas Bjorn laseYurophu, lifuna ukunqoba indoda eyabohlula eHazeltine emnyakeni emibini eyodlulileyo, inqoba icala leMelika lasekuseni ngamanqaku amane, inqoba emidlalo elandelanayo ngo3-1.	0.298934668
ds_ntrex_xh	733	xh	IMelika ayizange ivume lula kwemidlalo yabantu abane, isoyisa imidlalo embini, nakuba bebenge bakhone ukuqeda eso sikweletu.	The U.S. offered more resistance in the foursomes, winning two matches, but they could not eat into the deficit.	IMelika ayizange ivume lula kwemidlalo yabantu abane, isoyisa imidlalo embini, nakuba bebenge bakhone ukuqeda eso sikweletu.	0.30477556586265564
ds_ntrex_xh	734	xh	Icala lika kaJim Furyk lidinga amanqaku asibhozo kwezemidlalo engu12 yabantu ngabanye ukuze ifumane le mbasa	Jim Furyk's side need eight points from Sunday's 12 singles matches to retain the trophy.	Icala lika kaJim Furyk lidinga amanqaku asibhozo kwezemidlalo engu12 yabantu ngabanye ukuze ifumane le mbasa	0.30433276295661926
ds_ntrex_xh	735	xh	uFleetwood nguyena mYurophu wokuqala ukuba anqbe amaphuzu amane ebe esemtsha ngelixa elinye kunye noMolinari, babizwa ngo “Molliwood” emva kwempelaveki emandi basisibini sokuqala ukuwina amanqaku amane xa kuvulwa iRyder Cup.	Fleetwood is the first European rookie to win four points in a row while he and Molinari, dubbed "Molliwood" after a sensational weekend are only the second pair to win four points from their opening four matches in Ryder Cup history.	uFleetwood nguyena mYurophu wokuqala ukuba anqbe amaphuzu amane ebe esemtsha ngelixa elinye kunye noMolinari, babizwa ngo "Molliwood" emva kwempelaveki emandi basisibini sokuqala ukuwina amanqaku amane xa kuvulwa iRyder Cup.	0.32604169845581055
ds_ntrex_xh	736	xh	Xa bebethe uWoods kunye noPatrick Reed ezibholeni ezine badlulele ukunqoba uWoodsn kunye nemfunda makwelo engumMelikana uBrysin Dechambeau ngo5 kunye no 4.	Having crushed Woods and Patrick Reed in the fourballs they then gelled superbly to beat a deflated Woods and American rookie Bryson Dechambeau by an even more emphatic 5&4.	Xa bebethe uWoods kunye noPatrick Reed ezibholeni ezine badlulele ukunqoba uWoodsn kunye nemfunda makwelo engumMelikana uBrysin Dechambeau ngo5 kunye no 4.	0.3693379759788513
ds_ntrex_xh	737	xh	UWoods, ozitsalileyo kwimidlalo emibini yangoMgqibelo, ubonise apho nalapho ukuba nomdla kodwa wohlula imidlalo engu19 kwengu29 ayidlalile emabholeni amane kunye nabadlali abane kunye neeseven in a row	Woods, who dragged himself through two matches on Saturday, showed occasional bursts of brilliance but he has now lost 19 of his 29 matches in fourballs and foursomes and seven in a row.	UWoods, ozitsalileyo kwimidlalo emibini yangoMgqibelo, ubonise apho nalapho ukuba nomdla kodwa wohlula imidlalo engu19 kwengu29 ayidlalile emabholeni amane kunye nabadlali abane kunye neeseven in a row	0.3061283528804779
ds_ntrex_xh	738	xh	UJustin Rose uphumulile ekuseni kwezi fourballs wabuya nogxa wakhe uHenrik Stenson kweziFoursome kwi21 kunye ne1 ohlula uDustin Johnson kunye noBrooks Koepka - ohamba phambili ehlabathini lonke	Justin Rose, rested for the morning fourballs, returned to partner Henrik Stenson in the foursomes to a 2&1 defeat of Dustin Johnson and Brooks Koepka - ranked one and three in the world.	UJustin Rose uphumulile ekuseni kwezi fourballs wabuya nogxa wakhe uHenrik Stenson kweziFoursome kwi21 kunye ne1 ohlula uDustin Johnson kunye noBrooks Koepka - ohamba phambili ehlabathini lonke	0.42493876814842224
ds_ntrex_xh	739	xh	IYurophu zange yoyise lula eFransi.	Europe did not have it al their own way though on a pleasant, breezy day south west of Paris.	IYurophu zange yoyise lula eFransi.	0.2847236096858978
ds_ntrex_xh	740	xh	UJordan Spieth  owoyise kathathu kunye noJustin Thomas benze into entle kakhulu kumaMelikana befumana amanqaku amabini ngoMgqibelo.	Three-times major winner Jordan Spieth and Justin Thomas set the benchmark for the Americans with two points on Saturday.	UJordan Spieth  owoyise kathathu kunye noJustin Thomas benze into entle kakhulu kumaMelikana befumana amanqaku amabini ngoMgqibelo.	0.32217028737068176
ds_ntrex_xh	741	xh	Bafumane ukoyisa ngo2 kune no1 xa bedlala neSpanishi uJon Rahm kunye no-Ian Poulter kweezi fourbaals babuya bohlula uPoulter noRory McIlroy ngee 4 kunye ne3 kwezi foursomes yohlulwa nimngxuma emibini yokuvula.	They earned a gritty 2&1 win over Spain's Jon Rahm and Ian Poulter in the fourballs and returned later to beat Poulter and Rory McIlroy 4&3 in the foursomes having lost the opening two holes.	Bafumane ukoyisa ngo2 kune no1 xa bedlala neSpanishi uJon Rahm kunye no-Ian Poulter kweezi fourbaals babuya bohlula uPoulter noRory McIlroy ngee 4 kunye ne3 kwezi foursomes yohlulwa nimngxuma emibini yokuvula.	0.36101338267326355
ds_ntrex_xh	742	xh	Kabini nje kwiRyder Cup iqela libuya ekohlulweni ngamanqaku amane iya emidlalweni yabantu ngabanye, nakuba icala likaFuryk lidinga ukudlala kungawini nomnye ukuba lifumane leendono	Only twice in Ryder Cup history has a team come back from a four-point deficit going into the singles, although as holders Furyk's side need only draw to retain the trophy.	Kabini nje kwiRyder Cup iqela libuya ekohlulweni ngamanqaku amane iya emidlalweni yabantu ngabanye, nakuba icala likaFuryk lidinga ukudlala kungawini nomnye ukuba lifumane leendono	0.3203953206539154
ds_ntrex_xh	743	xh	Emva kokuba ngowesibini iintsuku ezimbini, uhlaselo lwangeCawa lubakhusele.	After being second-best for two days, however, a Sunday counter-attack looks as though it will be beyond them.	Emva kokuba ngowesibini iintsuku ezimbini, uhlaselo lwangeCawa lubakhusele.	0.22373315691947937
ds_ntrex_xh	744	xh	INorth Korea ithi ‘soze’ yagqiba izixhobo zayo phambi kokuba ifumane ukhuseleko.	North Korea says 'no way' will disarm unilaterally without trust	INorth Korea ithi 'soze' yagqiba izixhobo zayo phambi kokuba ifumane ukhuseleko.	0.4702892005443573
ds_ntrex_xh	745	xh	Umphathiswa weziko lezangaphandle eNorth Korea uxelele i-United Nations ngoMgqibelo ukuba ezi zigwebo zenza kungathenjwana phakathi kweMelika yaye kwakungekho ndlela yokuba iMelika ingagqiba izixhobo zayo zeNuclear xa ingafumana iziqinisekiso zokhuselo.	North Korea's foreign minister told the United Nations on Saturday continued sanctions were deepening its mistrust in the United States and there was no way the country would give up its nuclear weapons unilaterally under such circumstances.	Umphathiswa weziko lezangaphandle eNorth Korea uxelele i-United Nations ngoMgqibelo ukuba ezi zigwebo zenza kungathenjwana phakathi kweMelika yaye kwakungekho ndlela yokuba iMelika ingagqiba izixhobo zayo zeNuclear xa ingafumana iziqinisekiso zokhuselo.	0.3581329882144928
ds_ntrex_xh	746	xh	URi Yong Ho uxelele ibhodi yababekhona ukuba ithabathe amanyathelo amahle ngonyaka odlulileyo, njengokuyekisa uvavanyo lwezixhobo kwaye nokudilizwa kweendawo ezinezixhobo zeNuclear, kwaye nokwenza isithembiso sokuba singaphinde senze izixhobo zeNuclear.	Ri Yong Ho told the world body's annual General Assembly that North Korea had taken "significant goodwill measures" in the past year, such as stopping nuclear and missiles tests, dismantling the nuclear test site, and pledging not to proliferate nuclear weapons and nuclear technology.	URi Yong Ho uxelele ibhodi yababekhona ukuba ithabathe amanyathelo amahle ngonyaka odlulileyo, njengokuyekisa uvavanyo lwezixhobo kwaye nokudilizwa kweendawo ezinezixhobo zeNuclear, kwaye nokwenza isithembiso sokuba singaphinde senze izixhobo zeNuclear.	0.33570370078086853
ds_ntrex_xh	747	xh	“Nangona kunjalo, asiwaboni amanyathelo ahambelanayo avela eMelika,” utshilo.	"However, we do not see any corresponding response from the U.S.," he said.	"Nangona kunjalo, asiwaboni amanyathelo ahambelanayo avela eMelika," utshilo.	0.5403180122375488
ds_ntrex_xh	748	xh	“Xa kungekho sithembiso esivela eMelika soze kubekho nethemba kukhuseleko lwelizwe lethu kwaye kule meko soze sadiziliza izixhobo zethu singathethanga neMelika.”	"Without any trust in the U.S. there will be no confidence in our national security and under such circumstances there is no way we will unilaterally disarm ourselves first."	"Xa kungekho sithembiso esivela eMelika soze kubekho nethemba kukhuseleko lwelizwe lethu kwaye kule meko soze sadiziliza izixhobo zethu singathethanga neMelika."	0.39272627234458923
ds_ntrex_xh	749	xh	Ngelixa uRi esitsho kwakhona into eqhelekileyo ebisitshiwo yiNorth Korea malunga nokungavumi kweMelika ukugqiba izixhobo zeNuclear ngokwezigaba ngaphantsi koko iNorth Korea inikwe umvuzo malunga namanyathelo amancinane ewathathileyo, le ngxelo yakhe zange iyikhanyele laa nto yenziwa uPyongyang yokugqiba izixhobo okungahambanga kakuhle.	While Ri reprised familiar North Korean complaints about Washington's resistance to a "phased" approach to denuclearization under which North Korea would be rewarded as it took gradual steps, his statement appeared significant in that it did not reject unilateral denuclearization out of hand as Pyongyang has done in the past.	Ngelixa uRi esitsho kwakhona into eqhelekileyo ebisitshiwo yiNorth Korea malunga nokungavumi kweMelika ukugqiba izixhobo zeNuclear ngokwezigaba ngaphantsi koko iNorth Korea inikwe umvuzo malunga namanyathelo amancinane ewathathileyo, le ngxelo yakhe zange iyikhanyele laa nto yenziwa uPyongyang yokugqiba izixhobo okungahambanga kakuhle.	0.2756216824054718
